Id,ActivityDay,ActivityHour,TotalIntensity,AverageIntensity,StepTotal,Calories
2026352035,30-04-2016,19:00,16,0.266667,199,70
2026352035,30-04-2016,20:00,12,0.2,226,65
2026352035,30-04-2016,21:00,0,0,0,47
2026352035,30-04-2016,22:00,4,0.066667,27,52
2026352035,30-04-2016,23:00,0,0,0,47
2026352035,01-05-2016,00:00,0,0,0,47
2026352035,01-05-2016,01:00,0,0,0,47
2026352035,01-05-2016,02:00,0,0,0,47
2026352035,01-05-2016,03:00,0,0,0,47
2026352035,01-05-2016,04:00,0,0,0,47
2026352035,01-05-2016,05:00,0,0,0,47
2026352035,01-05-2016,06:00,18,0.3,391,76
2026352035,01-05-2016,07:00,16,0.266667,234,71
2026352035,01-05-2016,08:00,13,0.216667,166,67
2026352035,01-05-2016,09:00,10,0.166667,94,62
2026352035,01-05-2016,10:00,30,0.5,1116,113
2026352035,01-05-2016,11:00,11,0.183333,121,63
2026352035,01-05-2016,12:00,12,0.2,128,64
2026352035,01-05-2016,13:00,8,0.133333,125,61
2026352035,01-05-2016,14:00,14,0.233333,190,68
2026352035,01-05-2016,15:00,6,0.1,67,58
2026352035,01-05-2016,16:00,7,0.116667,166,61
2026352035,01-05-2016,17:00,7,0.116667,234,62
2026352035,01-05-2016,18:00,9,0.15,139,62
2026352035,01-05-2016,19:00,12,0.2,138,65
2026352035,01-05-2016,20:00,10,0.166667,149,61
2026352035,01-05-2016,21:00,5,0.083333,128,55
2026352035,01-05-2016,22:00,1,0.016667,4,49
2026352035,01-05-2016,23:00,2,0.033333,19,49
2026352035,02-05-2016,00:00,0,0,0,47
2026352035,02-05-2016,01:00,0,0,0,47
2026352035,02-05-2016,02:00,0,0,0,47
2026352035,02-05-2016,03:00,0,0,0,47
2026352035,02-05-2016,04:00,1,0.016667,5,48
2026352035,02-05-2016,05:00,0,0,0,47
2026352035,02-05-2016,06:00,18,0.3,370,76
2026352035,02-05-2016,07:00,8,0.133333,74,60
2026352035,02-05-2016,08:00,6,0.1,65,58
2026352035,02-05-2016,09:00,11,0.183333,199,64
2026352035,02-05-2016,10:00,8,0.133333,136,61
2026352035,02-05-2016,11:00,16,0.266667,293,73
2026352035,02-05-2016,12:00,20,0.333333,322,77
2026352035,02-05-2016,13:00,29,0.483333,866,100
2026352035,02-05-2016,14:00,31,0.516667,569,94
2026352035,02-05-2016,15:00,21,0.35,250,77
2026352035,02-05-2016,16:00,37,0.616667,690,102
2026352035,02-05-2016,17:00,36,0.6,779,104
2026352035,02-05-2016,18:00,37,0.616667,1038,114
2026352035,02-05-2016,19:00,10,0.166667,121,63
2026352035,02-05-2016,20:00,32,0.533333,448,92
2026352035,02-05-2016,21:00,28,0.466667,611,93
2026352035,02-05-2016,22:00,6,0.1,182,57
2026352035,02-05-2016,23:00,0,0,0,47
2026352035,03-05-2016,00:00,0,0,0,47
2026352035,03-05-2016,01:00,0,0,0,47
2026352035,03-05-2016,02:00,0,0,0,47
2026352035,03-05-2016,03:00,0,0,0,47
2026352035,03-05-2016,04:00,0,0,0,47
2026352035,03-05-2016,05:00,0,0,0,47
2026352035,03-05-2016,06:00,0,0,0,47
2026352035,03-05-2016,07:00,16,0.266667,251,71
2026352035,03-05-2016,08:00,17,0.283333,201,71
2026352035,03-05-2016,09:00,12,0.2,167,66
2026352035,03-05-2016,10:00,16,0.266667,167,69
2026352035,03-05-2016,11:00,17,0.283333,381,75
2026352035,03-05-2016,12:00,3,0.05,55,54
2026352035,03-05-2016,13:00,27,0.45,623,91
2026352035,03-05-2016,14:00,31,0.516667,758,98
2026352035,03-05-2016,15:00,35,0.583333,815,103
2026352035,03-05-2016,16:00,27,0.45,544,90
2026352035,03-05-2016,17:00,20,0.333333,344,77
2026352035,03-05-2016,18:00,34,0.566667,647,99
2026352035,03-05-2016,19:00,25,0.416667,617,91
2026352035,03-05-2016,20:00,14,0.233333,244,69
2026352035,03-05-2016,21:00,9,0.15,162,60
2026352035,03-05-2016,22:00,0,0,0,47
2026352035,03-05-2016,23:00,1,0.016667,16,48
2026352035,04-05-2016,00:00,0,0,0,47
2026352035,04-05-2016,01:00,0,0,0,47
2026352035,04-05-2016,02:00,0,0,0,47
2026352035,04-05-2016,03:00,0,0,0,47
2026352035,04-05-2016,04:00,1,0.016667,6,48
2026352035,04-05-2016,05:00,1,0.016667,9,48
2026352035,04-05-2016,06:00,6,0.1,86,55
2026352035,04-05-2016,07:00,22,0.366667,420,82
2026352035,04-05-2016,08:00,9,0.15,223,63
2026352035,04-05-2016,09:00,20,0.333333,395,78
2026352035,04-05-2016,10:00,13,0.216667,127,65
2026352035,04-05-2016,11:00,16,0.266667,214,71
2026352035,04-05-2016,12:00,5,0.083333,47,55
2026352035,04-05-2016,13:00,16,0.266667,396,76
2026352035,04-05-2016,14:00,35,0.583333,762,102
2026352035,04-05-2016,15:00,37,0.616667,681,102
2026352035,04-05-2016,16:00,37,0.616667,575,99
2026352035,04-05-2016,17:00,29,0.483333,572,92
2026352035,04-05-2016,18:00,35,0.583333,623,99
2026352035,04-05-2016,19:00,24,0.4,421,84
2026352035,04-05-2016,20:00,30,0.5,860,100
2026352035,04-05-2016,21:00,5,0.083333,117,55
2026352035,04-05-2016,22:00,1,0.016667,9,48
2026352035,04-05-2016,23:00,3,0.05,21,50
2026352035,05-05-2016,00:00,0,0,0,47
2026352035,05-05-2016,01:00,0,0,0,47
2026352035,05-05-2016,02:00,0,0,0,47
2026352035,05-05-2016,03:00,0,0,0,47
2026352035,05-05-2016,04:00,0,0,0,47
2026352035,05-05-2016,05:00,24,0.4,651,88
2026352035,05-05-2016,06:00,27,0.45,669,92
2026352035,05-05-2016,07:00,20,0.333333,580,83
2026352035,05-05-2016,08:00,39,0.65,709,104
2026352035,05-05-2016,09:00,35,0.583333,857,105
2026352035,05-05-2016,10:00,32,0.533333,578,95
2026352035,05-05-2016,11:00,24,0.4,468,85
2026352035,05-05-2016,12:00,38,0.633333,1196,117
2026352035,05-05-2016,13:00,41,0.683333,1494,128
2026352035,05-05-2016,14:00,16,0.266667,379,74
2026352035,05-05-2016,15:00,43,0.716667,936,114
2026352035,05-05-2016,16:00,39,0.65,1472,123
2026352035,05-05-2016,17:00,11,0.183333,299,67
2026352035,05-05-2016,18:00,33,0.55,815,102
2026352035,05-05-2016,19:00,22,0.366667,347,79
2026352035,05-05-2016,20:00,16,0.266667,377,73
2026352035,05-05-2016,21:00,12,0.2,314,66
2026352035,05-05-2016,22:00,2,0.033333,22,50
2026352035,05-05-2016,23:00,1,0.016667,4,48
2026352035,06-05-2016,00:00,0,0,0,47
2026352035,06-05-2016,01:00,0,0,0,47
2026352035,06-05-2016,02:00,0,0,0,47
2026352035,06-05-2016,03:00,1,0.016667,4,48
2026352035,06-05-2016,04:00,0,0,0,47
2026352035,06-05-2016,05:00,0,0,0,47
2026352035,06-05-2016,06:00,15,0.25,279,70
2026352035,06-05-2016,07:00,20,0.333333,282,76
2026352035,06-05-2016,08:00,17,0.283333,427,77
2026352035,06-05-2016,09:00,16,0.266667,287,72
2026352035,06-05-2016,10:00,26,0.433333,772,94
2026352035,06-05-2016,11:00,21,0.35,547,84
2026352035,06-05-2016,12:00,28,0.466667,626,92
2026352035,06-05-2016,13:00,35,0.583333,673,100
2026352035,06-05-2016,14:00,22,0.366667,438,82
2026352035,06-05-2016,15:00,33,0.55,698,99
2026352035,06-05-2016,16:00,35,0.583333,669,100
2026352035,06-05-2016,17:00,24,0.4,568,87
2026352035,06-05-2016,18:00,37,0.616667,1008,111
2026352035,06-05-2016,19:00,21,0.35,243,76
2026352035,06-05-2016,20:00,21,0.35,383,78
2026352035,06-05-2016,21:00,9,0.15,279,62
2026352035,06-05-2016,22:00,2,0.033333,15,49
2026352035,06-05-2016,23:00,0,0,0,47
2026352035,07-05-2016,00:00,0,0,0,47
2026352035,07-05-2016,01:00,0,0,0,47
2026352035,07-05-2016,02:00,0,0,0,47
2026352035,07-05-2016,03:00,0,0,0,47
2026352035,07-05-2016,04:00,0,0,0,47
2026352035,07-05-2016,05:00,0,0,0,47
2026352035,07-05-2016,06:00,29,0.483333,632,93
2026352035,07-05-2016,07:00,26,0.433333,362,84
2026352035,07-05-2016,08:00,17,0.283333,238,72
2026352035,07-05-2016,09:00,12,0.2,237,67
2026352035,07-05-2016,10:00,11,0.183333,326,69
2026352035,07-05-2016,11:00,10,0.166667,216,65
2026352035,07-05-2016,12:00,23,0.383333,503,84
2026352035,07-05-2016,13:00,7,0.116667,88,59
2026352035,07-05-2016,14:00,12,0.2,187,66
2026352035,07-05-2016,15:00,4,0.066667,77,55
2026352035,07-05-2016,16:00,8,0.133333,147,61
2026352035,07-05-2016,17:00,16,0.266667,284,72
2026352035,07-05-2016,18:00,19,0.316667,226,74
2026352035,07-05-2016,19:00,9,0.15,189,63
2026352035,07-05-2016,20:00,20,0.333333,424,79
2026352035,07-05-2016,21:00,2,0.033333,19,49
2026352035,07-05-2016,22:00,2,0.033333,14,50
2026352035,07-05-2016,23:00,2,0.033333,24,49
2026352035,08-05-2016,00:00,1,0.016667,9,48
2026352035,08-05-2016,01:00,0,0,0,47
2026352035,08-05-2016,02:00,0,0,0,47
2026352035,08-05-2016,03:00,0,0,0,47
2026352035,08-05-2016,04:00,0,0,0,47
2026352035,08-05-2016,05:00,0,0,0,47
2026352035,08-05-2016,06:00,19,0.316667,441,78
2026352035,08-05-2016,07:00,16,0.266667,211,71
2026352035,08-05-2016,08:00,22,0.366667,649,89
2026352035,08-05-2016,09:00,35,0.583333,1338,120
2026352035,08-05-2016,10:00,21,0.35,415,81
2026352035,08-05-2016,11:00,25,0.416667,508,86
2026352035,08-05-2016,12:00,17,0.283333,261,72
2026352035,08-05-2016,13:00,12,0.2,170,66
2026352035,08-05-2016,14:00,8,0.133333,117,60
2026352035,08-05-2016,15:00,5,0.083333,117,58
2026352035,08-05-2016,16:00,2,0.033333,12,53
2026352035,08-05-2016,17:00,17,0.283333,251,72
2026352035,08-05-2016,18:00,22,0.366667,322,79
2026352035,08-05-2016,19:00,14,0.233333,217,68
2026352035,08-05-2016,20:00,20,0.333333,475,80
2026352035,08-05-2016,21:00,0,0,0,47
2026352035,08-05-2016,22:00,1,0.016667,9,48
2026352035,08-05-2016,23:00,1,0.016667,6,48
2026352035,09-05-2016,00:00,0,0,0,47
2026352035,09-05-2016,01:00,1,0.016667,9,48
2026352035,09-05-2016,02:00,0,0,0,47
2026352035,09-05-2016,03:00,0,0,0,47
2026352035,09-05-2016,04:00,0,0,0,47
2026352035,09-05-2016,05:00,0,0,0,47
2026352035,09-05-2016,06:00,21,0.35,527,82
2026352035,09-05-2016,07:00,32,0.533333,707,99
2026352035,09-05-2016,08:00,21,0.35,460,82
2026352035,09-05-2016,09:00,10,0.166667,147,62
2026352035,09-05-2016,10:00,6,0.1,130,59
2026352035,09-05-2016,11:00,9,0.15,179,63
2026352035,09-05-2016,12:00,8,0.133333,109,60
2026352035,09-05-2016,13:00,25,0.416667,658,91
2026352035,09-05-2016,14:00,21,0.35,505,83
2026352035,09-05-2016,15:00,37,0.616667,1058,111
2026352035,09-05-2016,16:00,56,0.933333,1960,171
2026352035,09-05-2016,17:00,49,0.816667,1848,158
2026352035,09-05-2016,18:00,26,0.433333,606,97
2026352035,09-05-2016,19:00,36,0.6,754,106
2026352035,09-05-2016,20:00,28,0.466667,666,95
2026352035,09-05-2016,21:00,14,0.233333,323,70
2026352035,09-05-2016,22:00,0,0,0,47
2026352035,09-05-2016,23:00,1,0.016667,6,48
2026352035,10-05-2016,00:00,4,0.066667,50,52
2026352035,10-05-2016,01:00,0,0,0,47
2026352035,10-05-2016,02:00,0,0,0,47
2026352035,10-05-2016,03:00,0,0,0,47
2026352035,10-05-2016,04:00,0,0,0,47
2026352035,10-05-2016,05:00,0,0,0,47
2026352035,10-05-2016,06:00,0,0,0,47
2026352035,10-05-2016,07:00,0,0,0,47
2026352035,10-05-2016,08:00,0,0,0,47
2026352035,10-05-2016,09:00,0,0,0,47
2026352035,10-05-2016,10:00,0,0,0,47
2026352035,10-05-2016,11:00,0,0,0,47
2026352035,10-05-2016,12:00,0,0,0,47
2026352035,10-05-2016,13:00,0,0,0,47
2026352035,10-05-2016,14:00,0,0,0,47
2026352035,10-05-2016,15:00,0,0,0,47
2026352035,10-05-2016,16:00,0,0,0,47
2026352035,10-05-2016,17:00,0,0,0,47
2026352035,10-05-2016,18:00,0,0,0,47
2026352035,10-05-2016,19:00,0,0,0,47
2026352035,10-05-2016,20:00,2,0.033333,33,49
2026352035,10-05-2016,21:00,7,0.116667,118,57
2026352035,10-05-2016,22:00,2,0.033333,23,50
2026352035,10-05-2016,23:00,2,0.033333,30,49
2026352035,11-05-2016,00:00,1,0.016667,9,48
2026352035,11-05-2016,01:00,0,0,0,47
2026352035,11-05-2016,02:00,0,0,0,47
2026352035,11-05-2016,03:00,1,0.016667,8,48
2026352035,11-05-2016,04:00,0,0,0,47
2026352035,11-05-2016,05:00,0,0,0,47
2026352035,11-05-2016,06:00,14,0.233333,364,71
2026352035,11-05-2016,07:00,17,0.283333,322,74
2026352035,11-05-2016,08:00,13,0.216667,216,68
2026352035,11-05-2016,09:00,8,0.133333,102,60
2026352035,11-05-2016,10:00,15,0.25,342,72
2026352035,11-05-2016,11:00,9,0.15,163,63
2026352035,11-05-2016,12:00,6,0.1,53,57
2026352035,11-05-2016,13:00,20,0.333333,536,82
2026352035,11-05-2016,14:00,25,0.416667,582,88
2026352035,11-05-2016,15:00,36,0.6,883,105
2026352035,11-05-2016,16:00,55,0.916667,2375,162
2026352035,11-05-2016,17:00,28,0.466667,820,97
2026352035,11-05-2016,18:00,16,0.266667,331,73
2026352035,11-05-2016,19:00,21,0.35,552,85
2026352035,11-05-2016,20:00,33,0.55,759,101
2026352035,11-05-2016,21:00,10,0.166667,150,61
2026352035,11-05-2016,22:00,1,0.016667,8,48
2026352035,11-05-2016,23:00,1,0.016667,5,48
2026352035,12-05-2016,00:00,0,0,0,47
2026352035,12-05-2016,01:00,0,0,0,47
2026352035,12-05-2016,02:00,1,0.016667,8,48
2026352035,12-05-2016,03:00,0,0,0,47
2026352035,12-05-2016,04:00,0,0,0,47
2026352035,12-05-2016,05:00,12,0.2,370,69
2026352035,12-05-2016,06:00,23,0.383333,652,88
2026352035,12-05-2016,07:00,25,0.416667,598,89
2026352035,12-05-2016,08:00,38,0.633333,724,104
2026352035,12-05-2016,09:00,23,0.383333,493,83
2026352035,12-05-2016,10:00,40,0.666667,1261,119
2026352035,12-05-2016,11:00,31,0.516667,744,98
2026352035,12-05-2016,12:00,28,0.466667,976,102
2026352035,12-05-2016,13:00,29,0.483333,882,101
2026352035,12-05-2016,14:00,29,0.483333,618,92
2026352035,12-05-2016,15:00,41,0.683333,1123,116
2320127002,12-04-2016,00:00,0,0,0,55
2320127002,12-04-2016,01:00,0,0,0,55
2320127002,12-04-2016,02:00,0,0,0,55
2320127002,12-04-2016,03:00,0,0,0,55
2320127002,12-04-2016,04:00,0,0,0,55
2320127002,12-04-2016,05:00,0,0,0,55
2320127002,12-04-2016,06:00,0,0,0,55
2320127002,12-04-2016,07:00,28,0.466667,497,106
2320127002,12-04-2016,08:00,14,0.233333,461,88
2320127002,12-04-2016,09:00,14,0.233333,470,90
2320127002,12-04-2016,10:00,4,0.066667,164,68
2320127002,12-04-2016,11:00,16,0.266667,654,97
2320127002,12-04-2016,12:00,23,0.383333,1140,127
2320127002,12-04-2016,13:00,19,0.316667,408,92
2320127002,12-04-2016,14:00,30,0.5,1372,145
2320127002,12-04-2016,15:00,67,1.116667,2208,191
2320127002,12-04-2016,16:00,34,0.566667,771,122
2320127002,12-04-2016,17:00,20,0.333333,557,98
2320127002,12-04-2016,18:00,17,0.283333,415,90
2320127002,12-04-2016,19:00,19,0.316667,459,93
2320127002,12-04-2016,20:00,16,0.266667,348,85
2320127002,12-04-2016,21:00,11,0.183333,197,76
2320127002,12-04-2016,22:00,17,0.283333,296,86
2320127002,12-04-2016,23:00,14,0.233333,308,83
2320127002,13-04-2016,00:00,9,0.15,178,74
2320127002,13-04-2016,01:00,17,0.283333,421,90
2320127002,13-04-2016,02:00,12,0.2,218,78
2320127002,13-04-2016,03:00,4,0.066667,45,65
2320127002,13-04-2016,04:00,11,0.183333,234,78
2320127002,13-04-2016,05:00,5,0.083333,83,66
2320127002,13-04-2016,06:00,18,0.3,370,89
2320127002,13-04-2016,07:00,36,0.6,959,128
2320127002,13-04-2016,08:00,18,0.3,541,94
2320127002,13-04-2016,09:00,10,0.166667,198,76
2320127002,13-04-2016,10:00,8,0.133333,166,73
2320127002,13-04-2016,11:00,18,0.3,350,90
2320127002,13-04-2016,12:00,15,0.25,414,88
2320127002,13-04-2016,13:00,8,0.133333,148,71
2320127002,13-04-2016,14:00,14,0.233333,365,84
2320127002,13-04-2016,15:00,15,0.25,283,85
2320127002,13-04-2016,16:00,19,0.316667,396,92
2320127002,13-04-2016,17:00,22,0.366667,456,98
2320127002,13-04-2016,18:00,7,0.116667,117,70
2320127002,13-04-2016,19:00,10,0.166667,168,75
2320127002,13-04-2016,20:00,15,0.25,284,86
2320127002,13-04-2016,21:00,16,0.266667,305,87
2320127002,13-04-2016,22:00,20,0.333333,422,94
2320127002,13-04-2016,23:00,8,0.133333,154,72
2320127002,14-04-2016,00:00,10,0.166667,191,74
2320127002,14-04-2016,01:00,0,0,0,55
2320127002,14-04-2016,02:00,0,0,0,55
2320127002,14-04-2016,03:00,0,0,0,55
2320127002,14-04-2016,04:00,0,0,0,55
2320127002,14-04-2016,05:00,0,0,0,55
2320127002,14-04-2016,06:00,8,0.133333,168,70
2320127002,14-04-2016,07:00,19,0.316667,368,92
2320127002,14-04-2016,08:00,9,0.15,189,74
2320127002,14-04-2016,09:00,21,0.35,525,97
2320127002,14-04-2016,10:00,16,0.266667,300,84
2320127002,14-04-2016,11:00,1,0.016667,19,57
2320127002,14-04-2016,12:00,0,0,0,55
2320127002,14-04-2016,13:00,0,0,0,56
2320127002,14-04-2016,14:00,3,0.05,35,63
2320127002,14-04-2016,15:00,16,0.266667,243,84
2320127002,14-04-2016,16:00,30,0.5,638,112
2320127002,14-04-2016,17:00,22,0.366667,465,99
2320127002,14-04-2016,18:00,16,0.266667,355,87
2320127002,14-04-2016,19:00,13,0.216667,338,83
2320127002,14-04-2016,20:00,7,0.116667,139,68
2320127002,14-04-2016,21:00,0,0,0,55
2320127002,14-04-2016,22:00,0,0,0,55
2320127002,14-04-2016,23:00,0,0,0,55
2320127002,15-04-2016,00:00,0,0,0,55
2320127002,15-04-2016,01:00,0,0,0,55
2320127002,15-04-2016,02:00,0,0,0,55
2320127002,15-04-2016,03:00,0,0,0,55
2320127002,15-04-2016,04:00,0,0,0,55
2320127002,15-04-2016,05:00,0,0,0,55
2320127002,15-04-2016,06:00,0,0,0,55
2320127002,15-04-2016,07:00,20,0.333333,569,96
2320127002,15-04-2016,08:00,11,0.183333,234,78
2320127002,15-04-2016,09:00,25,0.416667,405,98
2320127002,15-04-2016,10:00,13,0.216667,177,78
2320127002,15-04-2016,11:00,11,0.183333,223,78
2320127002,15-04-2016,12:00,25,0.416667,564,103
2320127002,15-04-2016,13:00,7,0.116667,126,68
2320127002,15-04-2016,14:00,0,0,0,55
2320127002,15-04-2016,15:00,11,0.183333,275,77
2320127002,15-04-2016,16:00,13,0.216667,258,82
2320127002,15-04-2016,17:00,17,0.283333,498,95
2320127002,15-04-2016,18:00,17,0.283333,312,88
2320127002,15-04-2016,19:00,30,0.5,570,110
2320127002,15-04-2016,20:00,26,0.433333,571,106
2320127002,15-04-2016,21:00,14,0.233333,306,82
2320127002,15-04-2016,22:00,5,0.083333,117,66
2320127002,15-04-2016,23:00,0,0,0,55
2320127002,16-04-2016,00:00,0,0,0,55
2320127002,16-04-2016,01:00,0,0,0,55
2320127002,16-04-2016,02:00,0,0,0,55
2320127002,16-04-2016,03:00,0,0,0,55
2320127002,16-04-2016,04:00,0,0,0,55
2320127002,16-04-2016,05:00,0,0,0,55
2320127002,16-04-2016,06:00,0,0,0,55
2320127002,16-04-2016,07:00,0,0,0,55
2320127002,16-04-2016,08:00,0,0,0,55
2320127002,16-04-2016,09:00,0,0,0,55
2320127002,16-04-2016,10:00,12,0.2,317,80
2320127002,16-04-2016,11:00,22,0.366667,513,98
2320127002,16-04-2016,12:00,20,0.333333,520,95
2320127002,16-04-2016,13:00,7,0.116667,203,70
2320127002,16-04-2016,14:00,7,0.116667,219,70
2320127002,16-04-2016,15:00,19,0.316667,398,90
2320127002,16-04-2016,16:00,14,0.233333,306,81
2320127002,16-04-2016,17:00,0,0,0,55
2320127002,16-04-2016,18:00,0,0,0,55
2320127002,16-04-2016,19:00,7,0.116667,220,73
2320127002,16-04-2016,20:00,18,0.3,490,94
2320127002,16-04-2016,21:00,22,0.366667,634,102
2320127002,16-04-2016,22:00,21,0.35,510,98
2320127002,16-04-2016,23:00,26,0.433333,714,111
2320127002,17-04-2016,00:00,16,0.266667,330,88
2320127002,17-04-2016,01:00,5,0.083333,94,65
2320127002,17-04-2016,02:00,0,0,0,55
2320127002,17-04-2016,03:00,0,0,0,55
2320127002,17-04-2016,04:00,0,0,0,55
2320127002,17-04-2016,05:00,0,0,0,55
2320127002,17-04-2016,06:00,0,0,0,55
2320127002,17-04-2016,07:00,0,0,0,55
2320127002,17-04-2016,08:00,0,0,0,55
2320127002,17-04-2016,09:00,9,0.15,232,73
2320127002,17-04-2016,10:00,13,0.216667,256,83
2320127002,17-04-2016,11:00,18,0.3,484,93
2320127002,17-04-2016,12:00,18,0.3,507,93
2320127002,17-04-2016,13:00,18,0.3,567,99
2320127002,17-04-2016,14:00,22,0.366667,661,104
2320127002,17-04-2016,15:00,12,0.2,242,79
2320127002,17-04-2016,16:00,10,0.166667,286,82
2320127002,17-04-2016,17:00,14,0.233333,431,89
2320127002,17-04-2016,18:00,31,0.516667,749,117
2320127002,17-04-2016,19:00,25,0.416667,579,103
2320127002,17-04-2016,20:00,22,0.366667,474,99
2320127002,17-04-2016,21:00,11,0.183333,220,79
2320127002,17-04-2016,22:00,5,0.083333,86,64
2320127002,17-04-2016,23:00,0,0,0,55
2320127002,18-04-2016,00:00,0,0,0,55
2320127002,18-04-2016,01:00,0,0,0,55
2320127002,18-04-2016,02:00,0,0,0,55
2320127002,18-04-2016,03:00,0,0,0,55
2320127002,18-04-2016,04:00,0,0,0,55
2320127002,18-04-2016,05:00,0,0,0,55
2320127002,18-04-2016,06:00,13,0.216667,183,79
2320127002,18-04-2016,07:00,24,0.4,589,103
2320127002,18-04-2016,08:00,10,0.166667,287,79
2320127002,18-04-2016,09:00,16,0.266667,486,92
2320127002,18-04-2016,10:00,7,0.116667,103,71
2320127002,18-04-2016,11:00,13,0.216667,347,85
2320127002,18-04-2016,12:00,18,0.3,479,96
2320127002,18-04-2016,13:00,25,0.416667,852,114
2320127002,18-04-2016,14:00,28,0.466667,633,102
2320127002,18-04-2016,15:00,10,0.166667,228,77
2320127002,18-04-2016,16:00,14,0.233333,332,85
2320127002,18-04-2016,17:00,16,0.266667,324,90
2320127002,18-04-2016,18:00,13,0.216667,260,81
2320127002,18-04-2016,19:00,18,0.3,427,93
2320127002,18-04-2016,20:00,12,0.2,306,83
2320127002,18-04-2016,21:00,19,0.316667,377,94
2320127002,18-04-2016,22:00,6,0.1,82,68
2320127002,18-04-2016,23:00,12,0.2,243,81
2320127002,19-04-2016,00:00,5,0.083333,62,64
2320127002,19-04-2016,01:00,0,0,0,55
2320127002,19-04-2016,02:00,0,0,0,55
2320127002,19-04-2016,03:00,0,0,0,55
2320127002,19-04-2016,04:00,0,0,0,55
2320127002,19-04-2016,05:00,0,0,0,55
2320127002,19-04-2016,06:00,0,0,0,55
2320127002,19-04-2016,07:00,0,0,0,55
2320127002,19-04-2016,08:00,0,0,0,55
2320127002,19-04-2016,09:00,0,0,0,55
2320127002,19-04-2016,10:00,0,0,0,55
2320127002,19-04-2016,11:00,0,0,0,55
2320127002,19-04-2016,12:00,29,0.483333,821,115
2320127002,19-04-2016,13:00,12,0.2,272,81
2320127002,19-04-2016,14:00,18,0.3,244,85
2320127002,19-04-2016,15:00,13,0.216667,332,83
2320127002,19-04-2016,16:00,19,0.316667,413,93
2320127002,19-04-2016,17:00,15,0.25,328,85
2320127002,19-04-2016,18:00,0,0,0,55
2320127002,19-04-2016,19:00,6,0.1,76,65
2320127002,19-04-2016,20:00,29,0.483333,645,110
2320127002,19-04-2016,21:00,24,0.4,625,104
2320127002,19-04-2016,22:00,33,0.55,1025,127
2320127002,19-04-2016,23:00,47,0.783333,1154,136
2320127002,20-04-2016,00:00,10,0.166667,220,74
2320127002,20-04-2016,01:00,0,0,0,55
2320127002,20-04-2016,02:00,0,0,0,55
2320127002,20-04-2016,03:00,0,0,0,55
2320127002,20-04-2016,04:00,0,0,0,55
2320127002,20-04-2016,05:00,0,0,0,55
2320127002,20-04-2016,06:00,0,0,0,55
2320127002,20-04-2016,07:00,0,0,0,55
2320127002,20-04-2016,08:00,0,0,0,55
2320127002,20-04-2016,09:00,0,0,0,55
2320127002,20-04-2016,10:00,0,0,0,55
2320127002,20-04-2016,11:00,0,0,0,55
2320127002,20-04-2016,12:00,21,0.35,420,95
2320127002,20-04-2016,13:00,12,0.2,338,82
2320127002,20-04-2016,14:00,23,0.383333,842,111
2320127002,20-04-2016,15:00,52,0.866667,1813,163
2320127002,20-04-2016,16:00,24,0.4,624,105
2320127002,20-04-2016,17:00,32,0.533333,541,112
2320127002,20-04-2016,18:00,24,0.4,411,98
2320127002,20-04-2016,19:00,24,0.4,485,100
2320127002,20-04-2016,20:00,22,0.366667,411,96
2320127002,20-04-2016,21:00,17,0.283333,294,87
2320127002,20-04-2016,22:00,21,0.35,434,96
2320127002,20-04-2016,23:00,23,0.383333,329,96
2320127002,21-04-2016,00:00,1,0.016667,30,57
2320127002,21-04-2016,01:00,0,0,0,55
2320127002,21-04-2016,02:00,0,0,0,55
2320127002,21-04-2016,03:00,0,0,0,55
2320127002,21-04-2016,04:00,0,0,0,55
2320127002,21-04-2016,05:00,0,0,0,55
2320127002,21-04-2016,06:00,0,0,0,55
2320127002,21-04-2016,07:00,0,0,0,55
2320127002,21-04-2016,08:00,0,0,0,55
2320127002,21-04-2016,09:00,0,0,0,55
2320127002,21-04-2016,10:00,0,0,0,55
2320127002,21-04-2016,11:00,0,0,0,55
2320127002,21-04-2016,12:00,0,0,0,55
2320127002,21-04-2016,13:00,0,0,0,55
2320127002,21-04-2016,14:00,0,0,0,55
2320127002,21-04-2016,15:00,11,0.183333,185,75
2320127002,21-04-2016,16:00,25,0.416667,511,104
2320127002,21-04-2016,17:00,20,0.333333,446,95
2320127002,21-04-2016,18:00,17,0.283333,349,89
2320127002,21-04-2016,19:00,4,0.066667,61,63
2320127002,21-04-2016,20:00,0,0,0,55
2320127002,21-04-2016,21:00,36,0.6,974,116
2320127002,21-04-2016,22:00,20,0.333333,526,97
2320127002,21-04-2016,23:00,16,0.266667,322,87
2320127002,22-04-2016,00:00,11,0.183333,210,76
2320127002,22-04-2016,01:00,18,0.3,429,92
2320127002,22-04-2016,02:00,11,0.183333,164,75
2320127002,22-04-2016,03:00,12,0.2,253,79
2320127002,22-04-2016,04:00,5,0.083333,70,64
2320127002,22-04-2016,05:00,11,0.183333,249,78
2320127002,22-04-2016,06:00,31,0.516667,529,110
2320127002,22-04-2016,07:00,13,0.216667,230,80
2320127002,22-04-2016,08:00,0,0,0,55
2320127002,22-04-2016,09:00,0,0,0,55
2320127002,22-04-2016,10:00,0,0,0,55
2320127002,22-04-2016,11:00,0,0,0,55
2320127002,22-04-2016,12:00,0,0,0,55
2320127002,22-04-2016,13:00,0,0,0,55
